ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Asuri-1_i-1,,Asuri,1_i,iŋ,iŋ,i ŋ,,khalid2020,,,^ i ŋ $,default
Asuri-2_thou-1,,Asuri,2_thou,am,am,a m,,khalid2020,,,^ a m $,default
Asuri-3_heorshe-1,,Asuri,3_heorshe,ae,ae,ae,,khalid2020,,,^ ae $,default
Asuri-4_weinclusive-1,,Asuri,4_weinclusive,abu,abu,a b u,,khalid2020,,,^ a b u $,default
Asuri-5_you-1,,Asuri,5_you,am,am,a m,,khalid2020,,,^ a m $,default
Asuri-6_they-1,,Asuri,6_they,aku,aku,a k u,,khalid2020,,,^ a k u $,default
Asuri-7_this-1,,Asuri,7_this,niya,niya,n i y a,,khalid2020,,,^ n iya $,default
Asuri-8_that-1,,Asuri,8_that,hona,hona,h o n a,,khalid2020,,,^ h o n a $,default
Asuri-9_here-1,,Asuri,9_here,noaʔɽe,noaʔɽe,n oa ʔ ɽ e,,khalid2020,,,^ n oa ʔ ɽ e $,default
Asuri-10_there-1,,Asuri,10_there,honaʔɽe,honaʔɽe,h o n a ʔ ɽ e,,khalid2020,,,^ h o n a ʔ ɽ e $,default
Asuri-11_who-1,,Asuri,11_who,oke,oke,o k e,,khalid2020,,,^ o k e $,default
Asuri-12_what-1,,Asuri,12_what,etan,etan,e t a n,,khalid2020,,,^ e t a n $,default
Asuri-13_where-1,,Asuri,13_where,okaɽe,okaɽe,o k a ɽ e,,khalid2020,,,^ o k a ɽ e $,default
Asuri-14_when-1,,Asuri,14_when,okahila,okahila,o k a h i l a,,khalid2020,,,^ o k a h i l a $,default
Asuri-15_how-1,,Asuri,15_how,etalakan,etalakan,e t a l a k a n,,khalid2020,,,^ e t a l a k a n $,default
Asuri-16_not-1,,Asuri,16_not,kae,kae,k ae,,khalid2020,,,^ k ae $,default
Asuri-17_all-1,,Asuri,17_all,jamma,jamma,j a m m a,,khalid2020,,,^ j a m m a $,default
Asuri-18_many-1,,Asuri,18_many,jameku,jameku,j a m e k u,,khalid2020,,,^ j a m e k u $,default
Asuri-19_some-1,,Asuri,19_some,kaʈiʔ,kaʈiʔ,k a ʈ i ʔ,,khalid2020,,,^ k a ʈ i ʔ $,default
Asuri-20_few-1,,Asuri,20_few,tʰoɽe,tʰoɽe,tʰ o ɽ e,,khalid2020,,,^ tʰ o ɽ e $,default
Asuri-21_one-1,,Asuri,21_one,miyaɖ,miyaɖ,m i y a ɖ,,khalid2020,,,^ m iya ɖ $,default
Asuri-22_two-1,,Asuri,22_two,bariya,bariya,b a r i y a,,khalid2020,,,^ b a r iya $,default
Asuri-23_three-1,,Asuri,23_three,peya,peya,p e y a,,khalid2020,,,^ p eya $,default
Asuri-24_four-1,,Asuri,24_four,cair,cair,c ai r,,khalid2020,,,^ c ai r $,default
Asuri-25_five-1,,Asuri,25_five,pac,pac,p a c,,khalid2020,,,^ p a c $,default
Asuri-26_big-1,,Asuri,26_big,baɽe,baɽe,b a ɽ e,,khalid2020,,,^ b a ɽ e $,default
Asuri-27_long-1,,Asuri,27_long,jiliŋ,jiliŋ,j i l i ŋ,,khalid2020,,,^ j i l i ŋ $,default
Asuri-28_broadorwide-1,,Asuri,28_broadorwide,cakeɽ,cakeɽ,c a k e ɽ,,khalid2020,,,^ c a k e ɽ $,default
